"","stringency_index","cases_pm","vaxxed_ph","deaths_pm","date","iso_code","continent","country","positive_rate","population","accept","death_group","cases_group"
"232",NA,643.455,NA,12.033,2021-10-25,"ARM","Asia","Armenia",0.1222,2968128,0.33194830794702,"high","high"
"233",NA,618.235,NA,15.594,2021-11-01,"ARM","Asia","Armenia",0.124,2968128,0.449110210084034,"high","high"
"234",NA,570.153,NA,15.45,2021-11-08,"ARM","Asia","Armenia",0.1626,2968128,0.449807662679426,"high","high"
"235",70.83,0.947,NA,0,2020-12-21,"AUS","Oceania","Australia",7e-04,25788217,0.772060064161425,"low","low"
"236",70.83,0.72,NA,0.006,2020-12-28,"AUS","Oceania","Australia",3e-04,25788217,0.781845847643011,"low","low"
"237",70.83,0.931,NA,0,2021-01-04,"AUS","Oceania","Australia",4e-04,25788217,0.778492591873316,"low","low"
"238",55.09,0.648,NA,0,2021-01-11,"AUS","Oceania","Australia",2e-04,25788217,0.785595823978836,"low","low"
"239",55.09,0.537,NA,0,2021-01-18,"AUS","Oceania","Australia",3e-04,25788217,0.763079901905002,"low","low"
"240",55.09,0.271,NA,0,2021-01-25,"AUS","Oceania","Australia",2e-04,25788217,0.76745198113518,"low","low"
"241",78.24,0.238,NA,0,2021-02-01,"AUS","Oceania","Australia",2e-04,25788217,0.772959997666576,"low","low"
"242",56.02,0.205,NA,0,2021-02-08,"AUS","Oceania","Australia",1e-04,25788217,0.773449059110237,"low","low"
"243",78.24,0.249,NA,0,2021-02-15,"AUS","Oceania","Australia",1e-04,25788217,0.767128103043119,"low","low"
"244",53.24,0.177,0.01,0,2021-02-22,"AUS","Oceania","Australia",1e-04,25788217,0.773988165268896,"low","low"
"245",50.46,0.271,0.16,0,2021-03-01,"AUS","Oceania","Australia",2e-04,25788217,0.785226904667005,"low","low"
"246",50.46,0.415,0.37,0,2021-03-08,"AUS","Oceania","Australia",3e-04,25788217,0.79022259433487,"low","low"
"247",44.91,0.421,0.71,0,2021-03-15,"AUS","Oceania","Australia",3e-04,25788217,0.778105322594281,"low","low"
"248",44.91,0.41,1.12,0,2021-03-22,"AUS","Oceania","Australia",3e-04,25788217,0.776395713037597,"low","low"
"249",75.46,0.471,2.14,0,2021-03-29,"AUS","Oceania","Australia",3e-04,25788217,0.779052671313929,"low","low"
"250",46.76,0.382,2.99,0,2021-04-05,"AUS","Oceania","Australia",2e-04,25788217,0.754767725915293,"low","low"
"251",46.76,0.355,4.18,0.006,2021-04-12,"AUS","Oceania","Australia",3e-04,25788217,0.733844380291172,"low","low"
"252",39.35,0.704,5.66,0,2021-04-19,"AUS","Oceania","Australia",5e-04,25788217,0.700605024485194,"low","low"
"253",75.46,0.892,6.73,0,2021-04-26,"AUS","Oceania","Australia",7e-04,25788217,0.701905856580566,"low","low"
"254",48.61,0.737,7.96,0,2021-05-03,"AUS","Oceania","Australia",4e-04,25788217,0.699337993662426,"low","low"
"255",44.91,0.487,9.45,0,2021-05-10,"AUS","Oceania","Australia",3e-04,25788217,0.694666572364386,"low","low"
"256",36.57,0.249,10.75,0,2021-05-17,"AUS","Oceania","Australia",1e-04,25788217,0.682532496250087,"low","low"
"257",36.57,0.255,12.62,0,2021-05-24,"AUS","Oceania","Australia",1e-04,25788217,0.694329043520624,"low","low"
"258",75.46,0.493,14.95,0,2021-05-31,"AUS","Oceania","Australia",2e-04,25788217,0.706721709335923,"low","low"
"259",71.76,0.482,17.72,0,2021-06-07,"AUS","Oceania","Australia",2e-04,25788217,0.694728841425364,"low","low"
"260",53.24,0.377,19.5,0,2021-06-14,"AUS","Oceania","Australia",2e-04,25788217,0.684325083635061,"low","low"
"261",53.24,0.515,21.83,0,2021-06-21,"AUS","Oceania","Australia",2e-04,25788217,0.66523874554764,"low","low"
"262",71.76,1.075,23.35,0,2021-06-28,"AUS","Oceania","Australia",3e-04,25788217,0.682303497519095,"low","low"
"263",68.06,1.501,24.88,0,2021-07-05,"AUS","Oceania","Australia",3e-04,25788217,0.667063375,"low","low"
"264",68.06,2.725,26.64,0.011,2021-07-12,"AUS","Oceania","Australia",7e-04,25788217,0.668957134567901,"low","low"
"265",68.06,4.415,28.55,0.017,2021-07-19,"AUS","Oceania","Australia",8e-04,25788217,0.684761105432544,"low","low"
"266",68.06,6.348,30.77,0.039,2021-07-26,"AUS","Oceania","Australia",0.001,25788217,0.686855744968666,"low","low"
"267",68.06,8.697,33.11,0.017,2021-08-02,"AUS","Oceania","Australia",0.0013,25788217,0.684781044927061,"low","low"
"268",68.06,12.043,35.74,0.1,2021-08-09,"AUS","Oceania","Australia",0.0016,25788217,0.687604028034856,"low","low"
"269",71.76,17.101,38.98,0.133,2021-08-16,"AUS","Oceania","Australia",0.0022,25788217,0.68442348262472,"low","low"
"270",71.76,31.338,42.82,0.094,2021-08-23,"AUS","Oceania","Australia",0.0036,25788217,0.659200787974431,"low","average"
"271",71.76,44.949,46.95,0.122,2021-08-30,"AUS","Oceania","Australia",0.0051,25788217,0.62412491330956,"low","average"
"272",71.76,59.568,51.03,0.255,2021-09-06,"AUS","Oceania","Australia",0.0072,25788217,0.592269058951965,"low","average"
"273",71.76,68.027,54.99,0.277,2021-09-13,"AUS","Oceania","Australia",0.0086,25788217,0.541316006068049,"low","average"
"274",71.76,65.417,58.99,0.421,2021-09-20,"AUS","Oceania","Australia",0.0076,25788217,0.507895969184978,"average","average"
"275",71.76,67.589,62.8,0.432,2021-09-27,"AUS","Oceania","Australia",0.0088,25788217,0.448453648139007,"average","average"
"276",71.76,82.48,66.03,0.56,2021-10-04,"AUS","Oceania","Australia",0.0107,25788217,0.405740021698553,"average","average"
"277",74.54,86.501,68.8,0.576,2021-10-11,"AUS","Oceania","Australia",0.0117,25788217,0.34361294789747,"average","average"
"278",74.54,88.003,70.93,0.537,2021-10-18,"AUS","Oceania","Australia",0.0127,25788217,0.31693988601909,"average","average"
"279",63.43,81.516,72.75,0.526,2021-10-25,"AUS","Oceania","Australia",0.0125,25788217,0.282065321186882,"average","average"
"280",60.65,61.761,74.07,0.571,2021-11-01,"AUS","Oceania","Australia",0.0098,25788217,0.255031487150416,"average","average"
"281",60.65,53.762,74.99,0.471,2021-11-08,"AUS","Oceania","Australia",0.009,25788217,0.229517016288338,"average","average"
"282",72.69,48.455,76.03,0.316,2021-11-15,"AUS","Oceania","Australia",0.008,25788217,0.232922951404552,"low","average"
"283",71.3,242.048,NA,14.297,2020-12-21,"AUT","Europe","Austria",NA,9043072,0.62016018454803,"high","high"
"284",82.41,207.12,0.02,7.836,2020-12-28,"AUT","Europe","Austria",NA,9043072,0.660296421799335,"high","high"
"285",82.41,219.995,0.06,6.73,2021-01-04,"AUT","Europe","Austria",NA,9043072,0.682912755762834,"high","high"
"286",82.41,234.56,0.41,6.161,2021-01-11,"AUT","Europe","Austria",NA,9043072,0.707961638173949,"high","high"
"287",82.41,200.327,1.41,5.924,2021-01-18,"AUT","Europe","Austria",NA,9043072,0.719984359268882,"high","high"
"288",82.41,170.359,2.34,5.197,2021-01-25,"AUT","Europe","Austria",NA,9043072,0.734495468251783,"high","high"
"289",82.41,154.799,2.69,5.166,2021-02-01,"AUT","Europe","Austria",0.0144,9043072,0.732215099994223,"high","high"
"290",74.07,148.085,2.9,4.013,2021-02-08,"AUT","Europe","Austria",0.0098,9043072,0.729889908528866,"high","high"
"291",75.93,155.067,3.24,2.986,2021-02-15,"AUT","Europe","Austria",0.0066,9043072,0.73080807594147,"high","high"
"292",75.93,188.495,3.95,2.78,2021-02-22,"AUT","Europe","Austria",0.0079,9043072,0.733066865203948,"high","high"
"293",75.93,224.402,5.17,2.796,2021-03-01,"AUT","Europe","Austria",0.009,9043072,0.747024199840006,"high","high"
"294",75.93,254.828,6.9,2.496,2021-03-08,"AUT","Europe","Austria",0.0098,9043072,0.728038314277874,"high","high"
"295",73.15,291.999,9.51,2.528,2021-03-15,"AUT","Europe","Austria",0.0101,9043072,0.709219480567341,"high","high"
"296",73.15,333.341,11.57,3.112,2021-03-22,"AUT","Europe","Austria",0.0106,9043072,0.709573818673884,"high","high"
"297",73.15,362.961,13.37,2.938,2021-03-29,"AUT","Europe","Austria",0.0108,9043072,0.719650769436354,"high","high"
"298",75,338.554,14.81,3.27,2021-04-05,"AUT","Europe","Austria",0.0099,9043072,0.703085043233152,"high","high"
"299",78.7,284.006,17.43,3.539,2021-04-12,"AUT","Europe","Austria",0.0087,9043072,0.692080029293709,"high","high"
"300",78.7,262.079,20.47,3.412,2021-04-19,"AUT","Europe","Austria",0.0077,9043072,0.671619152119595,"high","high"
"301",76.85,237.04,23.72,2.78,2021-04-26,"AUT","Europe","Austria",0.0082,9043072,0.671119755080162,"high","high"
"302",75,199.932,26.82,2.559,2021-05-03,"AUT","Europe","Austria",0.0076,9043072,0.660822106599852,"high","high"
"303",75,137.359,30.7,2.085,2021-05-10,"AUT","Europe","Austria",0.0041,9043072,0.633477759980627,"high","high"
"304",65.74,89.682,34.21,1.39,2021-05-17,"AUT","Europe","Austria",0.003,9043072,0.583624914788671,"average","average"
"305",68.52,65.828,38.01,1.058,2021-05-24,"AUT","Europe","Austria",0.0016,9043072,0.564206116188135,"average","average"
"306",68.52,48.577,40.95,0.885,2021-05-31,"AUT","Europe","Austria",0.0011,9043072,0.524957703348134,"average","average"
"307",68.52,35.765,44.43,0.585,2021-06-07,"AUT","Europe","Austria",6e-04,9043072,0.496124984988453,"average","average"
"308",60.19,26.113,47.62,0.348,2021-06-14,"AUT","Europe","Austria",6e-04,9043072,0.400078077930374,"average","average"
"309",60.19,14.818,50.44,0.284,2021-06-21,"AUT","Europe","Austria",3e-04,9043072,0.343040204005006,"low","low"
"310",60.19,10.332,52.72,0.332,2021-06-28,"AUT","Europe","Austria",2e-04,9043072,0.296038577624256,"average","low"
"311",49.07,7.788,54.95,0.19,2021-07-05,"AUT","Europe","Austria",2e-04,9043072,0.273508577070064,"low","low"
"312",49.07,15.592,56.5,0.158,2021-07-12,"AUT","Europe","Austria",4e-04,9043072,0.218688882923326,"low","low"
"313",49.07,34.66,57.74,0.095,2021-07-19,"AUT","Europe","Austria",8e-04,9043072,0.17730465473756,"low","average"
"314",49.07,40.821,58.71,0.047,2021-07-26,"AUT","Europe","Austria",0.0011,9043072,0.147982689245181,"low","average"
"315",49.07,51.973,59.29,0.111,2021-08-02,"AUT","Europe","Austria",0.0013,9043072,0.124398008594449,"low","average"
"316",49.07,57.819,59.89,0.174,2021-08-09,"AUT","Europe","Austria",0.0016,9043072,0.141546291384989,"low","average"
"317",56.02,94.374,60.31,0.111,2021-08-16,"AUT","Europe","Austria",0.0026,9043072,0.130157216412972,"low","average"
"318",56.02,127.912,60.79,0.095,2021-08-23,"AUT","Europe","Austria",0.0036,9043072,0.12445616163628,"low","high"
"319",58.8,149.649,61.32,0.3,2021-08-30,"AUT","Europe","Austria",0.0045,9043072,0.110697625265566,"low","high"
"320",58.8,164.83,61.85,0.3,2021-09-06,"AUT","Europe","Austria",0.0046,9043072,0.0978497026367188,"low","high"
"321",49.07,222.159,62.44,0.616,2021-09-13,"AUT","Europe","Austria",0.0057,9043072,0.121300763911225,"average","high"
"322",60.19,218.968,63.09,0.885,2021-09-20,"AUT","Europe","Austria",0.0055,9043072,0.123855315506223,"average","high"
"323",60.19,185.904,63.7,1.264,2021-09-27,"AUT","Europe","Austria",0.0047,9043072,0.10704822131728,"average","high"
"324",51.85,205.793,64.16,0.916,2021-10-04,"AUT","Europe","Austria",0.0055,9043072,0.112617491244587,"average","high"
"325",51.85,194.45,64.54,1.137,2021-10-11,"AUT","Europe","Austria",0.0056,9043072,0.110890356084868,"average","high"
"326",60.19,239.189,64.86,1.169,2021-10-18,"AUT","Europe","Austria",0.0067,9043072,0.103221199321778,"average","high"
"327",60.19,375.615,65.28,1.28,2021-10-25,"AUT","Europe","Austria",0.0103,9043072,0.0912854222147876,"average","high"
"328",57.41,537.87,65.83,1.706,2021-11-01,"AUT","Europe","Austria",0.0145,9043072,0.104288131524996,"average","high"
"329",49.07,893.517,66.83,2.306,2021-11-08,"AUT","Europe","Austria",0.0182,9043072,0.0945223116863458,"high","high"
"330",59.26,1255.515,68.36,3.649,2021-11-15,"AUT","Europe","Austria",0.0258,9043072,0.122699690812973,"high","high"
"331",84.26,343.849,NA,4.01,2020-12-21,"AZE","Asia","Azerbaijan",NA,10223344,0.402518636590696,"high","high"
"332",84.26,166.146,NA,3.982,2020-12-28,"AZE","Asia","Azerbaijan",NA,10223344,0.445830537092581,"high","high"
"333",89.81,71.489,NA,3.116,2021-01-04,"AZE","Asia","Azerbaijan",NA,10223344,0.418877598639456,"high","average"
"334",81.48,59.08,NA,2.306,2021-01-11,"AZE","Asia","Azerbaijan",NA,10223344,0.4155245387714,"high","average"
"335",81.48,35.828,NA,1.341,2021-01-18,"AZE","Asia","Azerbaijan",NA,10223344,0.409276238576349,"average","average"
"336",79.63,22.931,NA,0.992,2021-01-25,"AZE","Asia","Azerbaijan",NA,10223344,0.418233724119093,"average","low"
"337",72.22,17.663,NA,0.601,2021-02-01,"AZE","Asia","Azerbaijan",NA,10223344,0.418441133597884,"average","low"
"338",70.37,12.604,NA,0.349,2021-02-08,"AZE","Asia","Azerbaijan",NA,10223344,0.42993556344086,"average","low"
"339",70.37,13.96,NA,0.307,2021-02-15,"AZE","Asia","Azerbaijan",NA,10223344,0.456605223277182,"low","low"
"340",70.37,14.03,NA,0.265,2021-02-22,"AZE","Asia","Azerbaijan",NA,10223344,0.475804375208821,"low","low"
"341",67.59,20.415,2.87,0.293,2021-03-01,"AZE","Asia","Azerbaijan",NA,10223344,0.514591714983713,"low","low"
"342",67.59,32.153,NA,0.335,2021-03-08,"AZE","Asia","Azerbaijan",NA,10223344,0.481512129510309,"average","average"
"343",67.59,51.814,NA,0.545,2021-03-15,"AZE","Asia","Azerbaijan",NA,10223344,0.480180731409875,"average","average"
"344",70.37,88.076,NA,1.118,2021-03-22,"AZE","Asia","Azerbaijan",NA,10223344,0.51261590285415,"average","average"
"345",70.37,144.711,NA,2.054,2021-03-29,"AZE","Asia","Azerbaijan",NA,10223344,0.522819627720791,"high","high"
"346",72.22,202.673,5.78,2.767,2021-04-05,"AZE","Asia","Azerbaijan",NA,10223344,0.467699672333425,"high","high"
"347",72.22,213.936,7.42,3.256,2021-04-12,"AZE","Asia","Azerbaijan",NA,10223344,0.454665622598222,"high","high"
"348",72.22,202.855,8.7,3.144,2021-04-19,"AZE","Asia","Azerbaijan",NA,10223344,0.453825557532622,"high","high"
"349",73.15,169.793,9.19,3.256,2021-04-26,"AZE","Asia","Azerbaijan",NA,10223344,0.44850391048951,"high","high"
"350",73.15,111.593,NA,2.487,2021-05-03,"AZE","Asia","Azerbaijan",NA,10223344,0.468023323033708,"high","average"
"351",73.15,73.906,9.84,1.649,2021-05-10,"AZE","Asia","Azerbaijan",0.0703,10223344,0.487913493797519,"average","average"
"352",78.7,44.464,NA,1.314,2021-05-17,"AZE","Asia","Azerbaijan",0.0603,10223344,0.497121089397651,"average","average"
"353",75,32.712,11.1,1.048,2021-05-24,"AZE","Asia","Azerbaijan",0.0374,10223344,0.51673023715847,"average","average"
"354",69.44,18.808,13.23,0.643,2021-05-31,"AZE","Asia","Azerbaijan",0.0241,10223344,0.509760568846358,"average","low"
"355",69.44,11.053,15.76,0.447,2021-06-07,"AZE","Asia","Azerbaijan",0.0135,10223344,0.515974152161383,"average","low"
"356",69.44,6.274,17.72,0.14,2021-06-14,"AZE","Asia","Azerbaijan",0.0082,10223344,0.516990305874409,"low","low"
"357",61.11,4.541,19.07,0.112,2021-06-21,"AZE","Asia","Azerbaijan",0.0056,10223344,0.498230166666667,"low","low"
"358",61.11,4.933,20.92,0.098,2021-06-28,"AZE","Asia","Azerbaijan",0.0068,10223344,0.470923739198743,"low","low"
"359",58.33,8.454,22.94,0.112,2021-07-05,"AZE","Asia","Azerbaijan",0.0101,10223344,0.401953588191882,"low","low"
"360",58.33,11.794,24.21,0.126,2021-07-12,"AZE","Asia","Azerbaijan",0.0129,10223344,0.467326041288192,"low","low"
"361",61.11,17.649,25.25,0.098,2021-07-19,"AZE","Asia","Azerbaijan",0.0213,10223344,0.490672058683584,"low","low"
"362",61.11,29.75,25.96,0.21,2021-07-26,"AZE","Asia","Azerbaijan",0.0397,10223344,0.502491203574204,"low","average"
"363",61.11,59.192,28.6,0.293,2021-08-02,"AZE","Asia","Azerbaijan",0.0609,10223344,0.435044717407687,"low","average"
"364",61.11,111.44,30.92,0.587,2021-08-09,"AZE","Asia","Azerbaijan",0.0964,10223344,0.436795640866873,"average","average"
"365",61.11,236.531,33.45,1.369,2021-08-16,"AZE","Asia","Azerbaijan",0.2054,10223344,0.45959220368947,"average","high"
"366",61.11,343.723,36.32,2.376,2021-08-23,"AZE","Asia","Azerbaijan",0.2163,10223344,0.481545836587129,"high","high"
"367",58.33,372.425,39.55,3.521,2021-08-30,"AZE","Asia","Azerbaijan",0.2177,10223344,0.438506805116629,"high","high"
"368",58.33,337.812,42.64,4.01,2021-09-06,"AZE","Asia","Azerbaijan",0.2001,10223344,0.440032561371841,"high","high"
"369",58.33,223.173,44.1,3.563,2021-09-13,"AZE","Asia","Azerbaijan",0.1629,10223344,0.432876447963801,"high","high"
"370",58.33,170.618,45.19,2.697,2021-09-20,"AZE","Asia","Azerbaijan",0.1354,10223344,0.413881164383562,"high","high"
"371",80.09,8.462,NA,0.192,2020-12-21,"BGD","Asia","Bangladesh",0.0948,166303494,0.786822741479524,"low","low"
"372",80.09,6.784,NA,0.143,2020-12-28,"BGD","Asia","Bangladesh",0.0848,166303494,0.790825742485138,"low","low"
"373",80.09,5.883,NA,0.147,2021-01-04,"BGD","Asia","Bangladesh",0.079,166303494,0.792539216933717,"low","low"
"374",80.09,5.475,NA,0.131,2021-01-11,"BGD","Asia","Bangladesh",0.0633,166303494,0.78158270639679,"low","low"
"375",80.09,4.318,NA,0.102,2021-01-18,"BGD","Asia","Bangladesh",0.0509,166303494,0.70923656768301,"low","low"
"376",80.09,3.498,NA,0.102,2021-01-25,"BGD","Asia","Bangladesh",0.0406,166303494,0.615769030653631,"low","low"
"377",81.02,2.733,NA,0.082,2021-02-01,"BGD","Asia","Bangladesh",0.0339,166303494,0.648618709979483,"low","low"
"378",81.02,2.402,NA,0.072,2021-02-08,"BGD","Asia","Bangladesh",0.0284,166303494,0.686388167860271,"low","low"
"379",81.02,2.285,0.68,0.055,2021-02-15,"BGD","Asia","Bangladesh",0.0267,166303494,0.746334484660722,"low","low"
"380",81.02,2.301,1.39,0.061,2021-02-22,"BGD","Asia","Bangladesh",0.0278,166303494,0.769033285772146,"low","low"
"381",81.02,2.649,NA,0.052,2021-03-01,"BGD","Asia","Bangladesh",0.0312,166303494,0.749986128968775,"low","low"
"382",81.02,3.757,NA,0.052,2021-03-08,"BGD","Asia","Bangladesh",0.0414,166303494,0.742208052406286,"low","low"
"383",81.02,6.866,NA,0.082,2021-03-15,"BGD","Asia","Bangladesh",0.0666,166303494,0.712525949588597,"low","low"
"384",81.02,12.472,2.95,0.128,2021-03-22,"BGD","Asia","Bangladesh",0.0962,166303494,0.681610399577614,"low","low"
"385",81.02,23.372,3.2,0.197,2021-03-29,"BGD","Asia","Bangladesh",0.1468,166303494,0.689618544766436,"low","low"
"386",83.33,37.405,3.33,0.317,2021-04-05,"BGD","Asia","Bangladesh",0.2215,166303494,0.673389504019258,"low","average"
"387",83.33,40.819,3.4,0.433,2021-04-12,"BGD","Asia","Bangladesh",0.2119,166303494,0.718085291997083,"average","average"
"388",83.33,26.856,NA,0.58,2021-04-19,"BGD","Asia","Bangladesh",0.1999,166303494,0.716375575683359,"average","average"
"389",88.89,21.825,3.5,0.561,2021-04-26,"BGD","Asia","Bangladesh",0.1435,166303494,0.748275667907863,"average","low"
"390",83.33,12.932,3.5,0.424,2021-05-03,"BGD","Asia","Bangladesh",0.1098,166303494,0.756640596455317,"average","low"
"391",83.33,9.746,NA,0.282,2021-05-10,"BGD","Asia","Bangladesh",0.0877,166303494,0.762708411917255,"low","low"
"392",83.33,5.008,3.5,0.18,2021-05-17,"BGD","Asia","Bangladesh",0.0829,166303494,0.788377916028993,"low","low"
"393",66.67,8.302,3.5,0.189,2021-05-24,"BGD","Asia","Bangladesh",0.0804,166303494,0.787503966731898,"low","low"
"394",72.22,8.606,3.5,0.187,2021-05-31,"BGD","Asia","Bangladesh",0.0913,166303494,0.777103868728305,"low","low"
"395",72.22,10.669,3.5,0.215,2021-06-07,"BGD","Asia","Bangladesh",0.1039,166303494,0.804759112421643,"low","low"
"396",72.22,14.614,3.5,0.26,2021-06-14,"BGD","Asia","Bangladesh",0.1337,166303494,0.802150448973306,"low","low"
"397",86.11,22.62,3.5,0.39,2021-06-21,"BGD","Asia","Bangladesh",0.1687,166303494,0.845587040487641,"average","low"
"398",86.11,34.761,3.5,0.558,2021-06-28,"BGD","Asia","Bangladesh",0.2039,166303494,0.839637259659091,"average","average"
"399",86.11,49.918,3.5,0.819,2021-07-05,"BGD","Asia","Bangladesh",0.2669,166303494,0.864169272234273,"average","average"
"400",86.11,68.786,NA,1.211,2021-07-12,"BGD","Asia","Bangladesh",0.3108,166303494,0.873612601281419,"average","average"
"401",35.19,70.742,NA,1.276,2021-07-19,"BGD","Asia","Bangladesh",0.3296,166303494,0.903848719953401,"average","average"
"402",90.74,53.703,3.68,1.199,2021-07-26,"BGD","Asia","Bangladesh",0.2727,166303494,0.907683454156932,"average","average"
